RowNumber,Exited
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,1
5327,1
5328,0
5329,0
5330,0
5331,0
5332,1
5333,0
5334,0
5335,0
5336,0
5337,1
5338,1
5339,1
5340,1
5341,0
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,1
5349,1
5350,0
5351,1
5352,0
5353,0
5354,1
5355,0
5356,0
5357,1
5358,0
5359,0
5360,1
5361,0
5362,0
5363,0
5364,1
5365,0
5366,0
5367,0
5368,0
5369,1
5370,1
5371,1
5372,1
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,1
5387,1
5388,0
5389,1
5390,0
5391,1
5392,0
5393,1
5394,0
5395,0
5396,0
5397,0
5398,0
5399,1
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,1
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,1
5421,0
5422,0
5423,0
5424,0
5425,1
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0
5432,0
5433,0
5434,0
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,1
5442,0
5443,1
5444,0
5445,0
5446,0
5447,0
5448,0
5449,1
5450,0
5451,0
5452,0
5453,1
5454,0
5455,0
5456,1
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,1
5473,0
5474,0
5475,0
5476,0
5477,1
5478,0
5479,0
5480,0
5481,0
5482,1
5483,0
5484,0
5485,1
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,1
5493,0
5494,0
5495,1
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,1
5509,0
5510,0
5511,1
5512,0
5513,0
5514,0
5515,1
5516,0
5517,0
5518,0
5519,0
5520,1
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,0
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,0
5536,1
5537,0
5538,0
5539,0
5540,0
5541,1
5542,0
5543,1
5544,0
5545,0
5546,0
5547,0
5548,1
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,0
5558,0
5559,1
5560,1
5561,0
5562,1
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,1
5572,1
5573,0
5574,0
5575,0
5576,0
5577,1
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,1
5591,0
5592,0
5593,0
5594,1
5595,0
5596,0
5597,1
5598,0
5599,0
5600,1
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,1
5608,0
5609,0
5610,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,1
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5631,0
5632,0
5633,1
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,1
5642,0
5643,0
5644,1
5645,0
5646,1
5647,1
5648,0
5649,0
5650,0
5651,0
5652,0
5653,0
5654,0
5655,0
5656,1
5657,0
5658,0
5659,1
5660,1
5661,0
5662,0
5663,0
5664,0
5665,1
5666,0
5667,1
5668,0
5669,1
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,1
5682,0
5683,0
5684,1
5685,0
5686,1
5687,1
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,1
5702,1
5703,0
5704,0
5705,1
5706,0
5707,0
5708,0
5709,0
5710,0
5711,0
5712,0
5713,1
5714,0
5715,0
5716,0
5717,0
5718,0
5719,0
5720,0
5721,0
5722,1
5723,0
5724,0
5725,0
5726,0
5727,0
5728,1
5729,0
5730,0
5731,0
5732,1
5733,0
5734,1
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,1
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5751,1
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,1
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5767,0
5768,0
5769,0
5770,0
5771,0
5772,0
5773,0
5774,0
5775,0
5776,0
5777,1
5778,0
5779,0
5780,1
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,1
5790,1
5791,0
5792,1
5793,0
5794,0
5795,0
5796,0
5797,0
5798,0
5799,0
5800,1
5801,0
5802,1
5803,0
5804,0
5805,1
5806,0
5807,0
5808,0
5809,1
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,1
5823,0
5824,1
5825,1
5826,1
5827,0
5828,0
5829,0
5830,0
5831,0
5832,1
5833,0
5834,1
5835,1
5836,0
5837,0
5838,0
5839,1
5840,0
5841,0
5842,1
5843,0
5844,0
5845,0
5846,0
5847,0
5848,1
5849,0
5850,0
5851,0
5852,0
5853,0
5854,1
5855,0
5856,1
5857,0
5858,1
5859,1
5860,0
5861,0
5862,0
5863,0
5864,0
5865,0
5866,0
5867,1
5868,0
5869,0
5870,0
5871,0
5872,1
5873,0
5874,1
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,1
5884,0
5885,0
5886,0
5887,0
5888,1
5889,1
5890,0
5891,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,0
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,1
5905,1
5906,0
5907,0
5908,0
5909,1
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,1
5917,0
5918,0
5919,0
5920,0
5921,0
5922,0
5923,1
5924,1
5925,0
5926,0
5927,1
5928,1
5929,0
5930,0
5931,0
5932,1
5933,0
5934,1
5935,0
5936,0
5937,1
5938,0
5939,0
5940,0
5941,1
5942,0
5943,1
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5950,1
5951,1
5952,0
5953,1
5954,0
5955,0
5956,1
5957,0
5958,0
5959,0
5960,0
5961,1
5962,0
5963,1
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,1
5974,0
5975,0
5976,0
5977,1
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,1
5988,0
5989,0
5990,1
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,1
6002,1
6003,0
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,1
6013,0
6014,0
6015,1
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,1
6024,1
6025,0
6026,0
6027,0
6028,0
6029,1
6030,1
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,1
6056,0
6057,0
6058,0
6059,1
6060,0
6061,1
6062,1
6063,0
6064,0
6065,0
6066,1
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0
6080,0
6081,1
6082,1
6083,0
6084,1
6085,0
6086,1
6087,0
6088,1
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,1
6099,0
6100,1
6101,0
6102,1
6103,0
6104,0
6105,1
6106,0
6107,0
6108,0
6109,0
6110,1
6111,0
6112,0
6113,0
6114,0
6115,1
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,1
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,1
6133,0
6134,0
6135,0
6136,0
6137,0
6138,1
6139,1
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,1
6152,0
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,1
6161,0
6162,0
6163,0
6164,0
6165,0
6166,1
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,1
6174,0
6175,0
6176,0
6177,0
6178,1
6179,0
6180,0
6181,0
6182,0
6183,0
6184,0
6185,1
6186,0
6187,1
6188,0
6189,1
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,1
6199,0
6200,0
6201,0
6202,0
6203,0
6204,0
6205,0
6206,1
6207,0
6208,0
6209,0
6210,1
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,1
6223,0
6224,0
6225,0
6226,0
6227,1
6228,0
6229,0
6230,0
6231,0
6232,1
6233,1
6234,0
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,1
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,1
6255,0
6256,1
6257,1
6258,0
6259,0
6260,0
6261,0
6262,0
6263,1
6264,0
6265,0
6266,0
6267,0
6268,1
6269,0
6270,0
6271,0
6272,1
6273,1
6274,1
6275,1
6276,0
6277,1
6278,0
6279,0
6280,1
6281,0
6282,0
6283,0
6284,0
6285,1
6286,0
6287,0
6288,0
6289,0
6290,1
6291,0
6292,0
6293,0
6294,0
6295,0
6296,1
6297,0
6298,0
6299,1
6300,0
6301,0
6302,0
6303,0
6304,1
6305,0
6306,0
6307,0
6308,0
6309,1
6310,0
6311,0
6312,0
6313,0
6314,0
6315,1
6316,1
6317,0
6318,0
6319,1
6320,0
6321,0
6322,0
6323,0
6324,0
6325,1
6326,1
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,0
6344,1
6345,0
6346,0
6347,1
6348,0
6349,0
6350,0
6351,0
6352,0
6353,0
6354,0
6355,1
6356,0
6357,0
6358,0
6359,0
6360,1
6361,0
6362,0
6363,0
6364,0
6365,0
6366,1
6367,0
6368,0
6369,1
6370,0
6371,0
6372,0
6373,0
6374,0
6375,0
6376,1
6377,1
6378,1
6379,1
6380,0
6381,1
6382,0
6383,0
6384,0
6385,0
6386,0
6387,1
6388,0
6389,1
6390,0
6391,0
6392,0
6393,0
6394,0
6395,0
6396,0
6397,0
6398,0
6399,0
6400,1
6401,0
6402,0
6403,0
6404,1
6405,1
6406,0
6407,0
6408,1
6409,0
6410,0
6411,0
6412,0
6413,1
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,0
6422,0
6423,0
6424,0
6425,1
6426,0
6427,0
6428,0
6429,1
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0
6440,1
6441,1
6442,0
6443,0
6444,0
6445,0
6446,0
6447,0
6448,0
6449,0
6450,1
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0
6464,0
6465,1
6466,0
6467,1
6468,1
6469,0
6470,0
6471,0
6472,0
6473,1
6474,0
6475,0
6476,1
6477,0
6478,0
6479,0
6480,1
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,1
6497,1
6498,1
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,1
6507,1
6508,0
6509,1
6510,0
6511,1
6512,1
6513,0
6514,0
6515,0
6516,0
6517,0
6518,0
6519,1
6520,1
6521,0
6522,0
6523,0
6524,0
6525,1
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,0
6539,1
6540,1
6541,0
6542,0
6543,0
6544,0
6545,0
6546,0
6547,0
6548,0
6549,0
6550,0
6551,1
6552,0
6553,0
6554,1
6555,0
6556,0
6557,1
6558,0
6559,0
6560,0
6561,0
6562,1
6563,1
6564,0
6565,1
6566,0
6567,0
6568,1
6569,0
6570,1
6571,0
6572,1
6573,0
6574,0
6575,0
6576,1
6577,0
6578,0
6579,0
6580,0
6581,0
6582,1
6583,0
6584,0
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6595,1
6596,0
6597,1
6598,0
6599,0
6600,1
6601,1
6602,1
6603,0
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6622,1
6623,0
6624,0
6625,0
6626,0
6627,0
6628,1
6629,0
6630,0
6631,0
6632,0
6633,0
6634,1
6635,0
6636,0
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0
6655,0
6656,0
6657,0
6658,0
6659,1
6660,0
6661,0
6662,0
6663,0
6664,0
6665,0
6666,0
6667,0
6668,0
6669,0
6670,1
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6680,0
6681,0
6682,0
6683,0
6684,0
6685,1
6686,0
6687,0
6688,0
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,1
6704,1
6705,1
6706,0
6707,0
6708,1
6709,0
6710,1
6711,0
6712,0
6713,0
6714,1
6715,0
6716,0
6717,0
6718,1
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,1
6726,0
6727,1
6728,1
6729,0
6730,1
6731,0
6732,0
6733,0
6734,0
6735,1
6736,1
6737,1
6738,0
6739,0
6740,0
6741,0
6742,0
6743,0
6744,1
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,1
6752,1
6753,0
6754,0
6755,0
6756,0
6757,1
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,1
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,1
6776,1
6777,0
6778,0
6779,0
6780,1
6781,0
6782,0
6783,1
6784,0
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,1
6795,0
6796,0
6797,0
6798,0
6799,0
6800,1
6801,0
6802,1
6803,0
6804,1
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,1
6814,0
6815,0
6816,0
6817,1
6818,1
6819,0
6820,0
6821,0
6822,1
6823,0
6824,1
6825,0
6826,0
6827,0
6828,1
6829,0
6830,0
6831,0
6832,1
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,1
6854,0
6855,0
6856,1
6857,0
6858,1
6859,0
6860,0
6861,1
6862,0
6863,0
6864,0
6865,1
6866,0
6867,0
6868,0
6869,0
6870,1
6871,0
6872,1
6873,0
6874,0
6875,0
6876,1
6877,0
6878,0
6879,1
6880,0
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,1
6892,1
6893,1
6894,0
6895,0
6896,1
6897,0
6898,1
6899,0
6900,1
6901,0
6902,0
6903,0
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,1
6913,1
6914,1
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,0
6923,0
6924,0
6925,0
6926,0
6927,0
6928,0
6929,1
6930,1
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0
6949,1
6950,0
6951,0
6952,1
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,1
6966,0
6967,0
6968,0
6969,0
6970,0
6971,0
6972,0
6973,1
6974,0
6975,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,1
6983,0
6984,0
6985,1
6986,0
6987,0
6988,0
6989,0
6990,0
6991,0
6992,1
6993,1
6994,0
6995,0
6996,0
6997,0
6998,0
6999,1
7000,1
7001,0
7002,0
7003,0
7004,1
7005,0
7006,0
7007,0
7008,0
7009,1
7010,0
7011,0
7012,0
7013,0
7014,0
7015,0
7016,0
7017,0
7018,1
7019,1
7020,0
7021,0
7022,0
7023,1
7024,0
7025,0
7026,1
7027,0
7028,0
7029,0
7030,1
7031,0
7032,1
7033,0
7034,0
7035,1
7036,0
7037,0
7038,1
7039,0
7040,0
7041,0
7042,0
7043,0
7044,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,1
7051,0
7052,0
7053,0
7054,1
7055,0
7056,0
7057,0
7058,0
7059,1
7060,0
7061,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,1
7070,0
7071,0
7072,0
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,1
7082,0
7083,0
7084,0
7085,1
7086,0
7087,0
7088,0
7089,1
7090,0
7091,0
7092,1
7093,0
7094,1
7095,0
7096,1
7097,1
7098,0
7099,1
7100,0
7101,0
7102,0
7103,0
7104,1
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,0
7113,0
7114,0
7115,0
7116,0
7117,1
7118,1
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,1
7134,0
7135,0
7136,0
7137,1
7138,0
7139,1
7140,0
7141,0
7142,0
7143,1
7144,0
7145,1
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,1
7154,0
7155,0
7156,1
7157,0
7158,0
7159,1
7160,1
7161,0
7162,0
7163,0
7164,0
7165,0
7166,1
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,1
7183,0
7184,0
7185,0
7186,0
7187,0
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,1
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,0
7210,1
7211,0
7212,0
7213,1
7214,1
7215,0
7216,0
7217,1
7218,0
7219,0
7220,1
7221,0
7222,0
7223,0
7224,1
7225,0
7226,0
7227,0
7228,1
7229,1
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,1
7240,1
7241,0
7242,0
7243,1
7244,0
7245,0
7246,0
7247,0
7248,1
7249,1
7250,0
7251,0
7252,0
7253,0
7254,1
7255,0
7256,1
7257,0
7258,1
7259,1
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,1
7268,0
7269,0
7270,1
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,0
7281,0
7282,1
7283,1
7284,0
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,1
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0
7304,0
7305,0
7306,0
7307,0
7308,0
7309,1
7310,0
7311,1
7312,0
7313,0
7314,0
7315,1
7316,0
7317,1
7318,1
7319,0
7320,0
7321,0
7322,0
7323,1
7324,0
7325,1
7326,0
7327,0
7328,1
7329,1
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,1
7339,1
7340,1
7341,0
7342,1
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0
7352,0
7353,0
7354,1
7355,0
7356,0
7357,0
7358,0
7359,1
7360,0
7361,0
7362,1
7363,0
7364,0
7365,0
7366,1
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,1
7376,0
7377,0
7378,0
7379,0
7380,0
7381,0
7382,1
7383,0
7384,1
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,1
7397,1
7398,1
7399,1
7400,0
7401,1
7402,0
7403,0
7404,1
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,0
7424,0
7425,1
7426,1
7427,1
7428,0
7429,0
7430,0
7431,0
7432,0
7433,0
7434,1
7435,0
7436,1
7437,1
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,1
7447,0
7448,0
7449,1
7450,0
7451,0
7452,0
7453,0
7454,1
7455,0
7456,1
7457,0
7458,1
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,1
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,1
7476,0
7477,0
7478,1
7479,0
7480,0
7481,0
7482,0
7483,0
7484,1
7485,0
7486,0
7487,0
7488,1
7489,0
7490,0
7491,0
7492,0
7493,1
7494,0
7495,0
7496,0
7497,0
7498,0
7499,0
7500,1
7501,0
7502,0
7503,1
7504,0
7505,1
7506,0
7507,1
7508,1
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,1
7516,0
7517,0
7518,1
7519,0
7520,0
7521,0
7522,0
7523,1
7524,0
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,0
7533,0
7534,1
7535,0
7536,0
7537,1
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,0
7545,0
7546,0
7547,0
7548,0
7549,0
7550,1
7551,0
7552,0
7553,0
7554,0
7555,1
7556,0
7557,1
7558,0
7559,1
7560,0
7561,0
7562,0
7563,0
7564,0
7565,1
7566,1
7567,1
7568,1
7569,0
7570,0
7571,1
7572,1
7573,0
7574,0
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,1
7582,0
7583,0
7584,0
7585,0
7586,1
7587,0
7588,0
7589,0
7590,0
7591,1
7592,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,0
7599,1
7600,1
7601,0
7602,0
7603,0
7604,1
7605,1
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,1
7631,0
7632,0
7633,0
7634,1
7635,0
7636,0
7637,1
7638,0
7639,0
7640,0
7641,0
7642,0
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,1
7655,0
7656,0
7657,0
7658,0
7659,1
7660,0
7661,0
7662,1
7663,1
7664,0
7665,0
7666,0
7667,0
7668,0
7669,0
7670,0
7671,0
7672,1
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,1
7680,0
7681,0
7682,1
7683,0
7684,0
7685,0
7686,0
7687,0
7688,1
7689,1
7690,0
7691,0
7692,0
7693,0
7694,0
7695,0
7696,1
7697,1
7698,0
7699,1
7700,0
7701,0
7702,1
7703,0
7704,0
7705,0
7706,1
7707,0
7708,0
7709,0
7710,0
7711,0
7712,1
7713,0
7714,0
7715,0
7716,1
7717,0
7718,0
7719,1
7720,0
7721,0
7722,0
7723,0
7724,0
7725,1
7726,0
7727,0
7728,0
7729,0
7730,1
7731,0
7732,1
7733,0
7734,1
7735,0
7736,1
7737,0
7738,1
7739,0
7740,0
7741,1
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,1
7750,1
7751,0
7752,0
7753,0
7754,0
7755,1
7756,0
7757,0
7758,0
7759,0
7760,1
7761,1
7762,0
7763,0
7764,0
7765,1
7766,0
7767,0
7768,1
7769,0
7770,0
7771,0
7772,0
7773,1
7774,1
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,1
7785,0
7786,0
7787,0
7788,0
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,0
